43233;10610;WQTL;FL;Tallahassee;Adams Radio of Tallahassee LLC,
43239;10610;WQTR;TN;;
45570;10610;CBC1; ?;;
45571;10610;CBC2; ?;;
45572;10610;CBCF1; ?;;
45573;10610;CBCF2; ?;;
49415;10610;CFAF;QC;;
49645;10610;CFIT;AB;;
49704;10610;CFKX;AB;;
50222;10610;CHEZ;ON;;
50248;10610;CHEZ;ON;;
50715;10610;CHWE;MB;;
50766;10610;W291CA;TN;Cookeville;
51153;10610;CIMJ;ON;;
51158;10610;CIMO;QC;;
52300;10610;CKCR;BC;;
52425;10610;CKHH;BC;;
52485;10610;CKJM;NS;;
52523;10610;CKKX;AB;;
52539;10610;CKLM;AB;;
52720;10610;CKSE;SK;;
52827;10610;CKWC;NU;;
53521;10610;W291CN;NY;Buffalo;
53534;10610;K291BW;NE;North Platte;
53537;10610;K291CN;MO;Kansas City;
53546;10610;K291CK;AR;Fayetteville;
53566;10610;K291BN;MT;Townsend;
53570;10610;W291AM;IN;Kokomo;
53572;10610;K291CM;CA;Victorville;
53594;10610;W291AP;PA;Scranton;
53596;10610;W291DP;MI;Menominee;
53607;10610;K291CO;WA;Spokane;
53611;10610;W291DK;MI;St. Joseph;
53633;10610;K291BA;KS;Manhattan;
23236;10610;W291AG;FL;Highland City;RADIO TRAINING NETWORK, INC,
53671;10610;K291CF;TX;South Padre Island;
53672;10610;W291DB;MA;Worcester;
53673;10610;W291CK;PA;Meadville;
53682;10610;W291DC;AL;Birmingham;
53701;10610;W291DN;GA;Cedartown;
53717;10610;K291BX;NV;Las Vegas;
53725;10610;K291CH;TX;Tyler;
53729;10610;W291DA;MA;Fitchburg;
53752;10610;W291CC;MA;Haverhill;
53786;10610;K291AA;NV;Battle Mountain;
53792;10610;W291CH;MA;Pittsfield;
53804;10610;W291CG;AL;Odenville;
53817;10610;K291BS;WA;Richland;
53860;10610;K291CZ;HI;Wailuku;
53861;10610;K291CT;OK;Duncan;
53878;10610;W291BZ;KY;Murray;
53898;10610;K291CP;AK;Bear Creek;
53899;10610;W291BT;AL;Jasper;
53910;10610;K291BY;WA;Raymond;
53923;10610;W291AH;IN;Muncie;
53930;10610;K291AL;AZ;Prescott;
53940;10610;K291BP;IA;Bettendorf;
53948;10610;W291CQ;NY;Beacon;
53961;10610;K291BD;TX;Brownfield;
53974;10610;W291CZ;MA;Boston;
53975;10610;W291DG;TN;Lawrenceburg;
53976;10610;W291CU;KY;Elizabethtown;
54012;10610;W291BM;NC;Laurinburg;
54028;10610;W291CM;WI;Appleton;
54051;10610;W291AL;FL;Fort Pierce;
54061;10610;K291BR;OK;Chickasha;
54067;10610;W291DJ;MI;Grand Rapids;
54086;10610;W291AN;NC;Eden;
54091;10610;W291AD;FL;Marianna;
54097;10610;W291BU;NY;Fulton;
54100;10610;K291AX;KS;Emporia;
54103;10610;W291BC;PA;Five Forks;
54118;10610;K291BH;AK;Kenai;
54138;10610;W291CO;ME;Bangor;
54187;10610;K291CW;MO;St. Louis;
54200;10610;W291BY;NY;Albany;
54218;10610;K291BV;WA;Wapato;
54269;10610;K291CU;AZ;Globe;
54286;10610;W291BA;MD;Baltimore;
54300;10610;W291BQ;IN;Plymouth;
54308;10610;W291BV;OH;Solon;
54330;10610;K291CE;TX;Houston;
54336;10610;W291DE;MI;Cadillac;
54376;10610;K291CV;ID;Preston;
54389;10610;W291DO;NC;Jacksonville;
54401;10610;W291CA;TN;Cookeville;
54412;10610;W291CI;FL;Jacksonville;
54420;10610;K291AZ;TX;Burnet;
54435;10610;K291CJ;OR;Bend;
54438;10610;K291BU;AZ;Yucca;
54449;10610;K291CY;TX;Henderson;
54451;10610;W291CW;FL;Clearwater;
54472;10610;W291CJ;MI;Marquette;
54482;10610;W291CL;VA;Richmond;
54491;10610;K291AD;NM;Des Moines;
54495;10610;W291DI;NY;Batavia;
54496;10610;W291CP;TN;Kingsport;
54502;10610;W291CY;AL;Mobile;
54514;10610;K291CS;WA;Ephrata;
54516;10610;W291CV;NY;Auburn;
54517;10610;W291CF;GA;Bridgeport;
54522;10610;K291CA;CO;Craig;
54566;10610;W291DM;NC;Greensboro;
54583;10610;W291DD;NC;Lexington;
54625;10610;W291CC;MA;Haverhill;
54637;10610;K291DA;TX;San Antonio;
54738;10610;K291CR;CA;Encinitas;
3;10630;W292DH;PA;Pittsburgh;
4390;10630;KALI;CA;;
4809;10630;KBBL;CA;Cazadero;Redwood Empire Stereocasters,
5017;10630;KHKZ;TX;San Benito;iHM Licenses, LLC
5068;10630;KBLK;LA;;
5090;10630;KBMG;WY;Evanston;Alpha Media Licensee LLC,
5440;10630;KBZS;TX;Wichita Falls;Townsquare License, LLC
5940;10630;KCSY;WA;Twisp;Resort Radio, LLC
6000;10630;WHCY;NJ;Blairstown;iHM Licenses, LLC
6158;10630;KDBI;ID;;
6167;10630;KDBR;MT;Kalispell;Bee Broadcasting ,Inc
6432;10630;KXOT;NM;Los Lunas;Vanguard Media LLC,
6549;10630;KXNO;IA;;
7054;10630;KKLI;CO;Widefield;iHM Licenses, LLC
7708;10630;KXNO;IA;;
7941;10630;KFRX;NE;Lincoln;Alpha 3E Licensee LLC,
8164;10630;KGAM;CA;Merced;Lazer Licenses LLC,
8487;10630;KGMX;CA;Lancaster;High Desert Broadcasting LLC,
8536;10630;KGOU;OK;Norman;The University of Oklahoma,
9045;10630;KHIJ;IA;;
9591;10630;KIDJ;ID;Sugar City;Rich Broadcasting Idaho LS, LLC
9653;10630;KIFT;CO;Kremmling;AlwaysMountainTime, LLC
9860;10630;KINS;CA;;
10229;10630;KJBX;AR;Cash;Saga Communications of Arkansas, LLC
10848;10630;KJZS;MT;;
11560;10630;KLBC;OK;Durant;Mid-Continental Broadcasting, LLC
11649;10630;KLEN;WY;Cheyenne;Townsquare License, LLC
11910;10630;KLOO;OR;;
12137;10630;KLXH;LA;Thibodaux;K-LOVE, Inc.
13857;10630;KOLL;AR;Lonoke;La Zeta 95.7 Inc.,
13889;10630;KOMR;AZ;Sun City;Univision Radio Stations Group, Inc.
13926;10630;KOOC;TX;Belton;Townsquare Media Killeen-Temple License, LLC
14249;10630;KPAN;TX;;
14435;10630;KPHR;MN;Ortonville;Prairie Winds Broadcasting, Inc.
14674;10630;KPQW;CA;Willows;Hispanic Target Media, Inc.
14679;10630;KPRB;CO;Brush;NORTHEAST COLORADO BROADCASTING LLC,
14718;10630;KPSO;TX;;
15684;10630;XHIS;JA;;
16248;10630;KRZK;MO;Branson;Ozark Mountain Media Group, LLC
16380;10630;KSEM;TX;Seminole;GAINES COUNTY BROADCASTING LTD.,
16799;10630;KSUP;AK;Juneau;BTC USA Holdings Management Inc.,
16924;10630;KRZK;MO;Branson;Ozark Mountain Media Group, LLC
17117;10630;KTGV;AZ;Oracle;Bustos Media Holdings, LLC
17184;10630;KTJK;TX;Abilene;WESTEX TELCO LLC,
17231;10630;K292FM;CO;Denver;
17768;10630;KUFW;CA;Kingsburg;Chavez Radio Group,
18493;10630;KVHT;SD;Vermillion;5-Star Communications Inc.,
18780;10630;KVSU;AZ;Desert Hills;ITM, LLC
18917;10630;KVYB;CA;Oak View;Cumulus Licensing LLC,
19331;10630;KWNZ;NV;Lovelock;Lazer Licenses LLC,
19337;10630;KWOF;OK;Waukomis;Chisholm Trail Broadcasting Co.,
19419;10630;KWRJ;LA;;
20027;10630;KXOT;NM;Los Lunas;Vanguard Media LLC,
20487;10630;KYGL;AR;Texarkana;Townsquare License, LLC
20642;10630;KYMK;LA;;
21013;10630;KZAR;TX;Gonzales;K-LOVE, Inc.
21281;10630;KZKZ;AR;;
21292;10630;KZLK;SD;Rapid City;Riverfront Broadcasting LLC,
21886;10630;WAIG;FL;;
22007;10630;WAMX;WV;Milton;iHM Licenses, LLC
22848;10630;WBTG;AL;;
22878;10630;WBUK;OH;Ottawa;Blanchard River Broadcasting Company, Inc.
23102;10630;WCDA;KY;Versailles;L.M. Communications, Inc.
23112;10630;WCDK;OH;Cadiz;Ohio Midland Newsgroup,
23118;10630;WCDQ;IN;Crawfordsville;CVL Broadcasting Inc,
23140;10630;WCEM;MD;;
23237;10630;WCIF;FL;Melbourne;FIRST BAPTIST CHURCH, INC
23251;10630;WCIT;NY;;
23529;10630;WCTL;PA;Erie;Inspiration Time, Inc.
23731;10630;WDBF;PA;;
24031;10630;WDMT;WV;Marlinton;Pocahontas Communications Cooperative Corp,
24382;10630;WEAG;FL;;
24870;10630;KALI;CA;;
24939;10630;WEVR;WI;;
25368;10630;WYMK;NY;Mount Kisco;Family Stations, Inc.
25406;10630;WFNQ;NH;Nashua;WBIN Media Co., Inc.
25804;10630;WGCY;IL;Gibson City;F and G Broadcasting, Inc.
25849;10630;WGER;MI;Saginaw;Alpha Media Licensee LLC,
25927;10630;WGHR;FL;Spring Hill;WGUL-FM, Inc.
26017;10630;WYAY;NC;Bolivia;SWEET TEA RADIO LLC,
26026;10630;WGLM;MI;;
26050;10630;WGMK;GA;Donalsonville;Flint Media Inc.,
26061;10630;WGMV;MI;Stephenson;AMC Partners Escanaba, LLC
26072;10630;WGNG;MS;Tchula;Team Broadcasting Co., Inc.
26687;10630;WHKX;VA;Bluefield;Alpha Media Licensee LLC,
26901;10630;WHTD;OH;;Radio One Licenses, LLC
27019;10630;WHXR;ME;Scarborough;WBIN Media Co., Inc.
27490;10630;WIPU;FL;;
28102;10630;WJNI;SC;Ladson;Kirkman Broadcasting Inc,
28159;10630;WJPN;VA;;
28165;10630;WJPT;FL;Fort Myers;Fort Myers Broadcasting Company,
28173;10630;WGHR;FL;Spring Hill;WGUL-FM, Inc.
28190;10630;W292EX;MS;Jackson;
28228;10630;WKOE;NJ;North Cape May;
28481;10630;WKBX;GA;Kingsland;Radio Kings Bay, Inc.
28754;10630;WKMK;NJ;Eatontown;Press Communications, LLC
29634;10630;WLUG;AL;;
29920;10630;WMFG;MN;;
30122;10630;WMNA;VA;;
30288;10630;WMTK;NH;Littleton;Green Mountain Broadcasters LLC,
30511;10630;WNBZ;NY;;
31143;10630;WOAH;GA;Glennville;Liberty Radio, Inc.
31265;10630;WWMK;MI;Onaway;Black Diamond Broadcast Holdings, LLC
31619;10630;W292DZ;FL;Orlando;
31696;10630;WOVO;KY;Auburn;SoKy Radio, LLC
31961;10630;WPFT;TN;Pigeon Forge;East Tennessee Radio Group, LP
32117;10630;WPLT;WI;Sarona;Zoe Communications Inc.,
32171;10630;WPNV;IL;;
32539;10630;WQBZ;GA;Fort Valley;iHM Licenses, LLC
32542;10630;WQCC;WI;La Crosse;Magnum Communications, Inc.
33189;10630;WRAZ;FL;;
33247;10630;WRDF;IN;Columbia City;Fort Wayne Catholic Radio Group, Inc.
33319;10630;WRFZ;NY;;
33383;10630;WRIL;KY;Pineville;Pine Hills Broadcasting, Inc.
33891;10630;WSBZ;FL;Miramar Beach;Carter Broadcasting, Inc.
34230;10630;WSPA;SC;;
34283;10630;WSRB;IL;Lansing;Dontron, Inc.
34857;10630;WTND;IL;;
35041;10630;WTUF;GA;Boston;Flint Media Inc.,
35238;10630;WUBU;IN;New Carlisle;VCY America Inc,
35713;10630;WUUB;FL;;Good Karma Broadcasting, LLC
36611;10630;W292FI;CT;Waterbury;
36827;10630;WWKX;RI;Woonsocket;Radio License Holding CBC, LLC
36972;10630;WWQM;WI;;
37551;10630;WXMT;PA;Smethport;XMT ENTERTAINMENT LLC,
37576;10630;WXNS;TN;;
37595;10630;WXOL;TN;;
37920;10630;WYAY;NC;Bolivia;SWEET TEA RADIO LLC,
38218;10630;WYMK;NY;Mount Kisco;Family Stations, Inc.
38247;10630;WYNN;SC;;
38339;10630;WYRB;IL;Genoa;Dontron, Inc.
38861;10630;WZLD;MS;Petal;iHM Licenses, LLC
38953;10630;W292DR;WI;Wrightstown;
41755;10630;KMED;OR;Eagle Point;Bicoastal Media Licenses VI, LLC
41903;10630;KMJV;CA;Soledad;California Ortiz & 2 Media, LLC
41951;10630;KMLR;TX;Mcqueeney;K-LOVE, Inc.
42247;10630;KYGL;AR;Texarkana;Townsquare License, LLC
42402;10630;KYMK;LA;;
42505;10630;WEIB;MA;;Blount Masscom, Inc.
42687;10630;WEPB;IN;;
42834;10630;WKMK;NJ;Eatontown;Press Communications, LLC
42870;10630;WKNU;AL;Brewton;Ellington Radio, Inc.
43181;10630;WQRL;IL;Benton;Dana Communications Corporation,
43209;10630;WQSN;VA;Norton;Bristol Broadcasting Co., Inc.
43217;10630;WQSV;VA;;
43266;10630;WWMK;MI;Onaway;Black Diamond Broadcast Holdings, LLC
43269;10630;WWMN;MI;;Mitten News LLC,
43372;10630;WWQM;WI;;
43449;10630;WWTL;OH;;
44914;10630;WLCY;PA;Blairsville;The St. Pier Group, LLC
45570;10630;CBC1; ?;;
45571;10630;CBC2; ?;;
45572;10630;CBCF1; ?;;
45573;10630;CBCF2; ?;;
50046;10630;CFXN;ON;;
50403;10630;CHKS;ON;;
51191;10630;CINU;NS;;
51308;10630;CISB;MB;;
51490;10630;CIYU;AB;;
51900;10630;CJNY;BC;;
52408;10630;CKGR;BC;;
52458;10630;CKIN;QC;;
53519;10630;W292DL;NY;Binghamton;
53528;10630;W292CO;OH;Middletown;
53539;10630;W292CJ;NC;Asheville;
53545;10630;K292BQ;WY;Mammoth;
53576;10630;K292EP;NV;Incline Village;
53581;10630;K292FX;MO;Joplin;
53588;10630;K292DP;IA;Marquette;
53597;10630;W292ED;TN;Franklin;
53607;10630;W292EY;NY;Syracuse;
53614;10630;K292BS;NV;Oasis Valley;
53620;10630;K292AR;ID;Soda Springs, Etc.;
53637;10630;K292GU;MN;Waseca;
53646;10630;K292DA;UT;Tabiona, Etc.;
53657;10630;W292EL;TN;Memphis;
53660;10630;W292EV;GA;Marietta;
53677;10630;W292FG;NY;Geneva;
53683;10630;W292EA;OH;Newark;
53684;10630;W292DF;VA;Bassett Forks;
53699;10630;W292FA;WI;Oshkosh;
53700;10630;K292GR;IA;Burlington;
53721;10630;K292HC;CA;Los Angeles;
53749;10630;W292DD;IN;Elletsville;
53767;10630;W292DU;AL;Tuscaloosa;
53778;10630;W292ES;NY;Dover Plains;
53779;10630;K292EE;UT;Hanksville;
53782;10630;W292FH;IN;Shelbyville;
53794;10630;K292BA;WY;Dubois;
53806;10630;K292GH;MT;Hamilton;
53808;10630;W292DK;MI;Westland;
53821;10630;K292ES;AZ;Cane Springs;
53826;10630;W292CI;VA;Winchester;
53839;10630;K292GE;LA;Bunkie;
53850;10630;K292ED;AK;Kachemak City;
53859;10630;K292HF;OK;Okmulgee;
53864;10630;W292GD;MS;Biloxi;
53872;10630;K292HM;HI;Honolulu;
53879;10630;K292FV;MT;Red Lodge;
53880;10630;K292AT;UT;Price, Etc.;
53881;10630;K292GZ;OR;Astoria;
53908;10630;W292EF;VA;Fredericksburg;
53915;10630;K292DJ;IA;Guttenberg;
53941;10630;W292CM;NY;Poughkeepsie;
53955;10630;K292CR;CA;Simi Valley;
53959;10630;W292FC;IL;Beardstown;
53974;10630;K292HK;MN;Bemidji;
53984;10630;W292FT;IN;Terre Haute;
53990;10630;K292GN;CA;San Bernardino;
54007;10630;K292DO;UT;Rural Garfield, Etc.;
54010;10630;W292EE;GA;Augusta-Richmond Cou;
54013;10630;W292DA;MI;Linden;
54025;10630;W292DZ;FL;Orlando;
54036;10630;K292HH;OR;Portland;
54037;10630;W292FQ;GA;Douglas;
54048;10630;W292BC;VA;Gainesville;
54054;10630;W292EO;IL;Decatur;
54062;10630;W292CG;WI;Land O' Lakes;
54069;10630;W292EU;SC;Columbia;
54089;10630;K292FZ;IA;Iowa City;
54093;10630;W292EQ;PA;Lehigh Township;
54113;10630;K292HN;WA;Centralia;
54120;10630;K292GM;UT;Milford;
54126;10630;W292DW;IL;Mattoon;
54127;10630;K292HA;CO;Montrose;
54130;10630;K292FY;AK;Anchorage;
54156;10630;K292HI;MN;Mankato;
54173;10630;W292ET;PA;Lancaster;
54178;10630;K292AQ;UT;Richfield & Monroe;
54180;10630;W292FP;FL;Sebring;
54181;10630;K292CY;CO;Rifle;
54186;10630;W292FD;PA;Reading;
54193;10630;W292FI;CT;Waterbury;
54200;10630;K292HE;NE;Ainsworth;
54206;10630;W292EW;GA;Carrollton;
54211;10630;K292FJ;OK;Stillwater;
54214;10630;K292AX;CO;Cortez;
54216;10630;W292EI;AL;Warrior;
54225;10630;K292GJ;NM;Alamogordo;
54235;10630;K292EY;WY;Freedom;
54236;10630;W292GE;FL;Miami;
54249;10630;K292FM;CO;Denver;
54261;10630;W292EX;MS;Jackson;
54270;10630;K292GV;NM;Espanola;
54291;10630;K292HG;AR;Hot Springs;
54297;10630;W292DR;WI;Wrightstown;
54311;10630;K292AE;UT;Kingston;
54326;10630;K292FO;MO;Rolla;
54340;10630;W292FS;KY;Louisville;
54347;10630;W292CZ;TN;Jackson;
54350;10630;W292FK;MS;Natchez;
54360;10630;W292EG;WI;Eau Claire;
54363;10630;K292DZ;WY;Sheridan;
54375;10630;K292FE;TX;Big Spring;
54383;10630;W292DE;FL;St. Augustine;
54389;10630;K292GK;CO;Fort Collins;
54395;10630;K292HD;CA;Los Alamos;
54396;10630;W292GC;PR;Corozal;
54416;10630;W292DH;PA;Pittsburgh;
54420;10630;K292FW;NM;Taos;
54424;10630;W292FE;MI;Ludington;
54425;10630;W292FV;NY;New York;
54434;10630;K292FF;TX;Terrell Wells;
54447;10630;K292KL;NM;Farmington;
54471;10630;K292GW;CO;Boulder;
54500;10630;W292DX;NY;Middletown;
54504;10630;W292FY;NC;Windsor;
54515;10630;K292GX;CO;Durango;
54516;10630;W292CO;OH;Middletown;
54577;10630;W292FR;MD;Frederick;
54666;10630;W292GF;GA;Morrow;
54672;10630;W292HL;AL;Troy;
54676;10630;W292FL;NC;Morganton;
54721;10630;K292HJ;KS;Liberal;
54735;10630;W292FM;PA;Uniontown;
4197;10650;KLNV;CA;San Diego;Univision Radio Stations Group, Inc.
4355;10650;KAJZ;TX;;Tichenor License Corporation,
4388;10650;KYRK;TX;Taft;Withers Family Texas Holdings, LP
4401;10650;KALT;CA;;
4650;10650;KAVI;CO;;
5013;10650;WRUB;FL;;iHM Licenses, LLC
5318;10650;KBVA;AR;Bella Vista;Rox Radio Group, LLC
5342;10650;KSNE;NV;;
5773;10650;WEND;NC;Salisbury;iHM Licenses, LLC
5880;10650;KCQQ;IA;Davenport;iHM Licenses, LLC
6220;10650;WHLK;OH;Cleveland;iHM Licenses, LLC
6811;10650;KEAL;CA;Taft;Lazer Licenses LLC,
6975;10650;KEGT;CA;San Miguel;Hispanic Target Media, Inc.
6979;10650;KEGX;WA;Richland;SMG-Tri Cities, LLC
7089;10650;KELD;AR;;
7141;10650;KEND;NM;Roswell;Pecos Valley Broadcasting Company,
7290;10650;KESW;MT;;
7377;10650;WAVH;AL;Daphne;Bigler Broadcasting, LLC
7467;10650;KEZR;CA;San Jose;Alpha Media Licensee LLC,
7790;10650;KFMC;MN;;
7883;10650;WPYX;NY;Albany;iHM Licenses, LLC
9542;10650;K293CX;IA;Council Bluffs;
10000;10650;KITC;OR;;
10017;10650;KITT;TX;Meridian;LKCM Radio Licenses, L.P.
10102;10650;KIXA;CA;Lucerne Valley;EDB VV License LLC,
10984;10650;K293CI;MO;Columbia;
11074;10650;KKIK;AR;Horseshoe Bend;W.R.D. Entertainment, Inc. d/b/a White River Now
11185;10650;KKMR;AZ;Arizona City;K-LOVE, Inc.
11630;10650;KLDU;TX;;
11675;10650;KLFN;MN;Sunburg;Lakeland Media LLC,
11886;10650;KLNQ;LA;Atlanta;K-LOVE, Inc.
11891;10650;KLNV;CA;San Diego;Univision Radio Stations Group, Inc.
12283;10650;KMCX;NE;;
13201;10650;KXXF;NM;Springer;L.M.N.O.C. Broadcasting LLC,
13932;10650;KOOI;TX;Jacksonville;Alpha Media Licensee LLC,
13951;10650;K293BL;OR;Nedonna Beach;
14110;10650;KOVE;TX;;
14355;10650;KPEP;TX;Eldorado;Tenn-Vol Corp.,
15509;10650;KQWZ;WA;;
15521;10650;KQXL;LA;;
15823;10650;KRJB;MN;Ada;R&J Broadcasting, Inc.
15954;10650;K293CV;MN;Rochester;
16223;10650;KRYL;HI;Haiku;Hochman Hawaii Five Inc.,
16297;10650;KLNQ;LA;Atlanta;K-LOVE, Inc.
16377;10650;KSEJ;TX;;
16668;10650;KSPO;WA;;Liberty Broadcasting System, LLC
17244;10650;KTLS;OK;;
17266;10650;KTMO;MO;New Madrid;Pollack Broadcasting Co.,
17705;10650;KUDL;CA;Sacramento;Audacy License, LLC
17992;10650;KUOM;MN;;
18840;10650;KVVC;CA;;
19161;10650;KWHL;AK;Anchorage;Alpha Media Licensee LLC,
19383;10650;KWPZ;WA;Lynden;CRISTA Ministries,
19564;10650;KWWY;WY;Shoshoni;University of Wyoming,
20154;10650;KXTQ;TX;;
20247;10650;KXXF;NM;Springer;L.M.N.O.C. Broadcasting LLC,
20317;10650;KXZX;TX;;
20752;10650;KYQQ;KS;Arkansas City;SM-KYQQ, LLC
20772;10650;KYRK;TX;Taft;Withers Family Texas Holdings, LP
21832;10650;WAGE;WV;;
21883;10650;WAID;MS;Clarksdale;Radio Cleveland, Inc.
22121;10650;WARH;IL;Granite City;St. Louis FCC License Sub, LLC
22225;10650;WAVH;AL;Daphne;Bigler Broadcasting, LLC
22682;10650;WBMW;CT;Pawcatuck;Red Wolf Broadcasting,
22851;10650;WBTJ;VA;Richmond;Audacy License, LLC
23173;10650;WCFT;PA;;
23281;10650;WCJX;FL;Five Points;Southern Communications, LLC
23705;10650;WDAF;MO;;
24181;10650;WDSN;PA;Reynoldsville;Priority Communications, Inc.
25236;10650;WFHC;NC;;
25379;10650;WFMP;KY;;
26455;10650;WHBZ;WI;Sheboygan Falls;Midwest Communications, Inc.
26620;10650;WHII;PA;;
27853;10650;WJDT;TN;Rogersville;Cherokee Broadcasting LLC,
27862;10650;WJEC;AL;Vernon;Lamar County Broadcasting Company Inc.,
28302;10650;WJVA;VA;;
28491;10650;WKCH;WI;Whitewater;Magnum Communications, Inc.
28535;10650;WKDZ;KY;;
28885;10650;WKRH;NY;Fair Haven;Galaxy Syracuse Licensee LLC,
29243;10650;WLFF;SC;Georgetown;Cumulus Licensing LLC,
29672;10650;WLVS;TN;;
29678;10650;W293CZ;NY;Elmira Heights - Horseheads;
29839;10650;WMCD;GA;Rocky Ford;Radio Statesboro, Inc.
29893;10650;WMEF;ME;Fort Kent;Maine Public Broadcasting Corporation,
30407;10650;W293BZ;SC;Hilton Head;
30650;10650;WNHI;NH;Farmington;K-LOVE, Inc.
30678;10650;WNIK;PR;;
30845;10650;W293CX;WI;Milwaukee;
31778;10650;WOYS;FL;Carrabelle;East Bay Broadcasting, Inc.
32001;10650;WPHH;AL;Hope Hull;Radio Training Network Inc,
32214;10650;WPPM;PA;;
32541;10650;WQCB;ME;Brewer;Townsquare License, LLC
33196;10650;WRBG;DE;Mifflinburg;Southern Belle, LLC
33471;10650;WRLV;KY;;
33837;10650;WTKD;OH;Greenville;Delmarva Educational Association,
33981;10650;WSFL;NC;;
34125;10650;WSKZ;TN;Chattanooga;Radio License Holding CBC, LLC
34172;10650;WSMU;NC;;
34707;10650;WTHJ;NJ;Bass River Township;Press Communications, LLC
34779;10650;WTKD;OH;Greenville;Delmarva Educational Association,
34883;10650;WTOD;OH;Delta;Delmarva Educational Association,
36010;10650;WVFM;MI;Kalamazoo;Midwest Communications, Inc.
36581;10650;WWBL;IN;Washington;Old Northwest Broadcasting, Inc.
36852;10650;WWLW;WV;Clarksburg;West Virginia Radio Corporation,
37547;10650;WXMP;TN;;
37578;10650;WXNU;IL;St. Anne;STARadio Corp.,
37827;10650;WXXJ;FL;;Cox Radio, LLC
38348;10650;WYRK;NY;Buffalo;Townsquare Media of Buffalo, Inc.
38394;10650;WYTE;WI;Marshfield;NRG License Sub, LLC
38621;10650;WMCD;GA;Rocky Ford;Radio Statesboro, Inc.
38796;10650;WZIQ;GA;Smithville;Augusta Radio Fellowship Institute, Inc.
38919;10650;WZNJ;AL;Demopolis;BroadSouth Communications, Inc.
41416;10650;KAHS;WA;;
41647;10650;KGIH;KS;;
41874;10650;KTMO;MO;New Madrid;Pollack Broadcasting Co.,
41923;10650;KMKP;NE;;
41979;10650;KMMT;CA;Mammoth Lakes;Mammoth Mountain FM Associates, Inc.
42201;10650;KWHL;AK;Anchorage;Alpha Media Licensee LLC,
42493;10650;KYPX;MT;Helena Valley Se;Montana State University-Billings,
42784;10650;WKKM;MI;;Smile FM,
42961;10650;WKRH;NY;Fair Haven;Galaxy Syracuse Licensee LLC,
43037;10650;WQLX;OH;Chillicothe;iHM Licenses, LLC
43279;10650;WWMX;MD;Baltimore;Audacy License, LLC
45570;10650;CBC1; ?;;
45571;10650;CBC2; ?;;
45572;10650;CBCF1; ?;;
45573;10650;CBCF2; ?;;
49526;10650;CFEI;QC;St-Hyacinthe;
49835;10650;CFPT;ON;;
50162;10650;CHBV;BC;;
50165;10650;CHBY;ON;;
50351;10650;CHIU;QC;;
50453;10650;CHMN;AB;;
50695;10650;CHVL;QC;;
50968;10650;CIFN;SK;;
51294;10650;CIRO;BC;;
51452;10650;CIXK;ON;;
51777;10650;CJJJ;MB;;
52797;10650;CKVG;AB;;
52804;10650;CKVG;AB;;
53505;10650;K293CF;CA;Moreno Valley;
53518;10650;W293AH;AL;Huntsville;
53524;10650;W293DE;PR;Guayama;
53530;10650;K293AX;MO;;
53542;10650;W293BT;NY;Ridge;
53552;10650;K293AO;CO;Alamosa;
53580;10650;W293AB;NH;Keene;
53587;10650;K293CM;TX;Dallas;
53594;10650;W293AS;VA;Pulaski;
53598;10650;K293BR;AZ;Parker;
53642;10650;K293CE;AR;Searcy;
53661;10650;W293CM;AL;Graysville;
53668;10650;W293CP;PA;Kutztown;
53673;10650;W293BH;VT;Springfield;
53689;10650;K293BN;ND;Bowman;
53701;10650;W293DA;MN;Pine City;
53706;10650;K293BX;MO;Moberly;
53712;10650;W292EZ;PA;;
53718;10650;W293AU;CT;Derby;
53764;10650;W293AT;KY;Owensboro;
53781;10650;W293CS;MN;Hinckley;
53783;10650;W293BR;VT;Montpelier;
53796;10650;K293BB;MT;Conrad;
53801;10650;K293CQ;OR;Altamont;
53805;10650;K293AP;OK;Sand Springs;
53864;10650;K293BL;OR;Nedonna Beach;
53880;10650;W293AX;VA;Roanoke;
53881;10650;K293CV;MN;Rochester;
53894;10650;K293AA;NV;Battle Mountain;
53896;10650;W293CX;WI;Milwaukee;
53901;10650;W293BQ;VA;Harrisonburg;
53925;10650;K225DC;WA;;
53930;10650;K293CH;IA;Waterloo;
53952;10650;K293CN;TX;Royse City;
53956;10650;W293CH;GA;Brunswick;
53960;10650;K293AW;CA;San Luis Obispo;
53962;10650;W293DF;PA;Bedford;
53981;10650;K293CI;MO;Columbia;
53999;10650;W293DU;PR;Fajardo;
54013;10650;K293CY;TX;Kerrville;
54017;10650;W293BW;PA;Allentown;
54030;10650;W293DN;MD;Pocomoke City;
54071;10650;W293CQ;AL;Sylacauga;
54076;10650;K292EU;NV;;
54102;10650;K293BQ;SD;Sioux Falls;
54108;10650;K293DD;AZ;Prescott Valley;
54111;10650;K293BS;AR;Forrest City;
54125;10650;K293BO;OK;Lawton;
54126;10650;K293CS;ND;Beulah;
54132;10650;K293BP;MO;St. Robert;
54133;10650;W293AE;NY;Newburgh;
54138;10650;W293AW;TN;Loudon;
54140;10650;K293CO;AZ;Phoenix;
54148;10650;W293CZ;NY;Elmira Heights - Horseheads;
54166;10650;K293BA;MN;Elko;
54175;10650;K293CK;CA;Santa Barbara;
54176;10650;W293CT;MN;Duluth;
54196;10650;W293CE;NY;Bath;
54198;10650;K293AY;WA;Enumclaw;
54221;10650;W293DD;NC;Fayetteville;
